,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
KOSEŠKI BAJER,3.339623846244988,3.339623846244988,3.339623846244988,3.339623846244988,6.456767391062123,3.339623846244988,3.2586927367330505,3.088132228502778,3.339623846244988,3.339623846244988,3.9718316116068535,3.339623846244988,3.0312457940061477,3.339623846244988,4.233556405369388,3.339623846244988,4.129411099970399,3.339623846244988,2.393826384260492,2.0309850294199827,1.571215022512558,20.240370590567508,5.049079861285288,3.339623846244988,5.225343487702726,2.5610783515350604,3.339623846244988,3.339623846244988,3.339623846244988,3.339623846244988,4.106023573237305,3.946483457968584,2.255526595046982,5.930125080744378,3.339623846244988,3.339623846244988,3.932349130057511,5.040176961255571,3.4151567819289466,3.1249544509310403,3.339623846244988,4.020121271117361,4.420557056029681,4.003470120602133,4.124599392065795,3.983452016160283,3.339623846244988,5.720888496004193,6.5393078804885425,7.023519673229338,6.47225973762855,1.3623061157824865,1.9693620999017258,4.7701568937033185,4.6507236300803685,2.301204942428366,5.048419452321724,0.8629401611558741,2.999291661727489,3.339623846244988,10.425637844341404,1.4929612608240066,5.41780048048254,3.416713440618192,2.329328449382557,0,1.6173298216580838,6.484427506351907,7.913410267529022,8.676896778977692,11.182383032560354,7.209397928173963,2.5142923115909976,3.339623846244988,2.4661213676068416,2.088174936983322,3.339623846244988,3.5629490087997633,3.339623846244988,3.339623846244988,3.339623846244988,3.339623846244988,7.255840690251616
DRAVLJE,4.062497412097022,4.062497412097022,4.062497412097022,4.062497412097022,4.957569315204674,4.062497412097022,3.842903936416268,3.6076940833666415,4.062497412097022,4.062497412097022,4.128743123856129,4.062497412097022,4.058909704108111,4.062497412097022,4.778357946964931,4.062497412097022,4.559660620990738,4.062497412097022,2.9255354755790997,2.480730059056035,1.7262206870509993,21.62882124346336,6.427948185222815,4.062497412097022,5.354565270074234,3.57234725860691,4.062497412097022,4.062497412097022,4.062497412097022,4.062497412097022,3.207695651331045,5.33997516821476,0.6589225044486849,5.626850865817793,4.062497412097022,4.062497412097022,4.910371919887408,6.267497562872828,5.0083873175427325,4.65150429716494,4.062497412097022,2.8451133615116557,3.377246217631589,3.9267797528366417,4.299167397570119,4.152671407896781,4.062497412097022,5.781057819318507,6.545886591225804,7.006431521034272,6.71340643011765,2.8827767192419467,3.110048438300237,4.5573987639787426,5.129986642174868,1.221223657598562,5.353243395034611,0.8119355709108748,3.1647635088864274,4.062497412097022,9.602170178811168,0.7287389876685424,5.206017835753207,4.576958516141809,3.8961825902491465,1.6173298216580838,0,5.178140207025439,7.826865147588618,8.550707098810214,10.839970019691858,8.133180815261907,1.0019163733872736,4.062497412097022,4.077947485582151,3.7009592316908813,4.062497412097022,4.742386128007423,4.062497412097022,4.062497412097022,4.062497412097022,4.062497412097022,8.09108971831269
ČRNUČE,6.3664106840775965,6.3664106840775965,6.3664106840775965,6.3664106840775965,5.554945150564469,6.3664106840775965,5.995169524877833,5.794640677026455,6.3664106840775965,6.3664106840775965,5.1317957186462975,6.3664106840775965,7.001579129528567,6.3664106840775965,6.274926901274227,6.3664106840775965,5.908361658812172,6.3664106840775965,5.675184779112706,5.513187036678476,5.253174241741745,23.834695749270967,9.612123402760272,6.3664106840775965,5.440969100683033,6.717430301163123,6.3664106840775965,6.3664106840775965,6.3664106840775965,6.3664106840775965,2.714459018662282,8.777642106720052,4.86314233204455,4.249298094852084,6.3664106840775965,6.3664106840775965,7.383699845625283,9.003447252427142,9.259440575445472,8.650911648169723,6.3664106840775965,2.479639557655163,2.2488722007739956,4.5464115803876215,5.212244487398678,5.165896549983601,6.3664106840775965,5.428093417687503,5.653811461562913,5.846649334993896,6.465432010770474,7.2419916746792365,6.719208968427772,4.254183728821426,6.275057572449072,4.184099757128802,5.921802346151237,5.665195210285042,5.044951337692451,6.3664106840775965,12.001893697091422,4.998717993907674,4.39924599806186,7.607363705304268,8.170520496094818,6.484427506351907,5.178140207025439,0,6.1531067444627165,6.539897830302638,7.703884234212726,9.529737622400496,5.006655140269657,6.3664106840775965,8.568259085728537,8.2415097398959,6.3664106840775965,7.762786071580284,6.3664106840775965,6.3664106840775965,6.3664106840775965,6.3664106840775965,9.219999102035551
STUDENEC,5.034145673498466,5.034145673498466,5.034145673498466,5.034145673498466,11.06564290037383,5.034145673498466,4.899029783304464,4.971320771176551,5.034145673498466,5.034145673498466,3.952007657745637,5.034145673498466,5.804474533366766,5.034145673498466,4.127343631904705,5.034145673498466,4.024283226963917,5.034145673498466,5.576905899650507,5.888483858134746,6.413305155261669,18.62204382960368,7.192886613773119,5.034145673498466,2.7393920847162003,5.98455937024484,5.034145673498466,5.034145673498466,5.034145673498466,5.034145673498466,5.111827765330015,7.0542670863431445,8.07506606459612,2.29481796640305,5.034145673498466,5.034145673498466,5.342890906307424,6.293894752184396,8.44907506006886,7.732017416027989,5.034145673498466,5.900909967772175,5.331288721028754,3.946735228214914,3.8099071601785672,3.944239522721901,5.034145673498466,2.2201479221422686,1.3985048651457295,0.9175953460309121,1.9460163530704808,7.545753462416785,6.4987009912921145,3.269711171104558,3.715860090271815,6.695312805915313,3.105876820917914,7.609987174468134,4.914322794736383,5.034145673498466,17.061538772881878,7.146797662487504,2.6268509441659225,6.060130298726686,7.863001955584612,7.913410267529022,7.826865147588618,6.1531067444627165,0,0.7741495444558789,3.4852675591510605,5.048437020458935,8.459317970842688,5.0341456734984655,8.40532134679896,8.296835250788797,5.0341456734984655,6.09933135260891,5.0341456734984655,5.0341456734984655,5.0341456734984655,5.0341456734984655,4.567847083116099
POLJE,5.805280656020016,5.805280656020016,5.805280656020016,5.805280656020016,11.625766403648452,5.805280656020016,5.672968989283906,5.74527237899667,5.805280656020016,5.805280656020016,4.721293373461289,5.805280656020016,6.571092776662202,5.805280656020016,4.893269566941716,5.805280656020016,4.796725725069384,5.805280656020016,6.347946340407937,6.6548325234913275,7.167680827218096,18.770918067841823,7.880649907291761,5.805280656020016,3.5134544582617617,6.756963545412023,5.805280656020016,5.805280656020016,5.805280656020016,5.805280656020016,5.747024314516317,7.786642792346761,8.776598814270935,2.958240864084295,5.805280656020016,5.805280656020016,6.0891890313522445,6.977770165606409,9.202638128117034,8.488024234989512,5.805280656020016,6.517066357122743,5.928932028366455,4.697203312965917,4.580957460668235,4.714205847640282,5.805280656020016,2.993838302353412,2.172650000458725,1.691045342697822,2.657906300319923,8.319897071372486,7.272747426490577,3.9968265579925695,4.477558445344593,7.402144077648696,3.8741310386124965,8.357073017979983,5.677694855572799,5.805280656020016,17.702555800453524,7.879769513722365,3.344909332085053,6.814007048440975,8.631891188716118,8.676896778977692,8.550707098810214,6.539897830302638,0.7741495444558789,0,2.7418617965801007,5.547509653910843,9.154553948856774,5.805280656020016,9.174085187038148,9.068723322568491,5.805280656020016,6.848365728637219,5.805280656020016,5.805280656020016,5.805280656020016,5.805280656020016,5.054086674565315
ZALOG,8.494655461311737,8.494655461311737,8.494655461311737,8.494655461311737,13.188278063560228,8.494655461311737,8.332885106231767,8.379682019879297,8.494655461311737,8.494655461311737,7.309130239247805,8.494655461311737,9.278566290909303,8.494655461311737,7.604792844698034,8.494655461311737,7.480183729092267,8.494655461311737,8.93446572947397,9.198408651818516,9.62963926980967,20.303223435033647,10.604245820959473,8.494655461311737,6.170107673075357,9.43474814635934,8.494655461311737,8.494655461311737,8.494655461311737,8.494655461311737,7.772698034099397,10.528464328726697,10.962365312650261,5.262422291026183,8.494655461311737,8.494655461311737,8.826654381634064,9.700001280888971,11.93425319106527,11.216678470288388,8.494655461311737,8.441723301227603,7.820253140521004,7.182310595029418,7.185180716723071,7.307501036464248,8.494655461311737,5.648533678304912,4.851613677580899,4.389468783895464,5.3994332750192,10.954243017249572,9.92266085968383,6.413592837581564,7.198641629820876,9.637341729490446,6.580860630091417,10.764624105939355,8.212211220468436,8.494655461311737,19.520248777749785,10.222149331037665,5.7646388243777285,9.545351632887986,11.328595368665889,11.182383032560354,10.839970019691858,7.703884234212726,3.4852675591510605,2.7418617965801007,0,8.065421806301902,11.306608911740105,8.494655461311737,11.870859245257728,11.746679431742423,8.494655461311737,9.584106547301383,8.494655461311737,8.494655461311737,8.494655461311737,8.494655461311737,7.565697025697884
LIDL - RUDNIK,4.077427619686644,4.077427619686644,4.077427619686644,4.077427619686644,12.798133169972402,4.077427619686644,4.339535792218389,4.5908367417934315,4.077427619686644,4.077427619686644,4.610183685996981,4.077427619686644,4.179422488985522,4.077427619686644,3.5441724213114867,4.077427619686644,3.8750201504989596,4.077427619686644,5.221929368132175,5.662422524103161,6.417408876515095,14.305447288644638,3.331890257315949,4.077427619686644,4.096050895339791,4.658245977868388,4.077427619686644,4.077427619686644,4.077427619686644,4.077427619686644,7.210321989758423,3.9592670606252716,8.691611048213193,5.502754605375283,4.077427619686644,4.077427619686644,3.2796218625020015,2.6190512653526015,5.555696294388769,5.0557944844897,4.077427619686644,7.93904211147522,7.666158917314217,5.154308242868462,4.478205976441133,4.574397987688519,4.077427619686644,4.2067614920580905,4.361160672305339,4.511388528941993,3.4050376976687207,6.080568228992644,5.240055676848461,5.279282827246282,3.367441276478881,7.541116448324757,3.6123442802214134,7.480869362051092,5.23896483776267,4.077427619686644,17.620053022427193,7.438281418089091,5.18608477734112,3.8455396438791376,5.683236014918608,7.209397928173963,8.133180815261907,9.529737622400496,5.048437020458935,5.547509653910843,8.065421806301902,0,9.096805908356588,4.077427619686644,6.104146475453821,6.235416083184123,4.077427619686644,3.7289088007776106,4.077427619686644,4.077427619686644,4.077427619686644,4.077427619686644,0.4997536338367038
PRUŠNIKOVA,5.0196604802108435,5.0196604802108435,5.0196604802108435,5.0196604802108435,3.9684788983704684,5.0196604802108435,4.778358707049223,4.535536042329112,5.0196604802108435,5.0196604802108435,4.942486504423152,5.0196604802108435,5.053890735581315,5.0196604802108435,5.6869350567993475,5.0196604802108435,5.443241709901184,5.0196604802108435,3.875821050258567,3.4343887880885697,2.6797441867842045,22.628657199080955,7.425110253203044,5.0196604802108435,6.123550021714237,4.568845377726527,5.0196604802108435,5.0196604802108435,5.0196604802108435,5.0196604802108435,3.5400346926498782,6.334174836929941,0.41428632174655616,6.198717800890526,5.0196604802108435,5.0196604802108435,5.896083396269828,7.268867022799297,5.929342291163116,5.613619859080944,5.0196604802108435,2.969736478281963,3.5753540907283963,4.663722007408695,5.113102896371892,4.969658595280283,5.0196604802108435,6.513694159548596,7.240931274735186,7.683116231050376,7.498350963810063,3.8391588608146474,4.111958687310293,5.209357516786197,6.015749604711278,1.7804422163903368,6.18320719028752,1.791830234405216,4.021270586412861,5.0196604802108435,8.748356591219894,1.6588000711592013,5.835575734242795,5.577706303763722,4.8371129265798105,2.5142923115909976,1.0019163733872736,5.006655140269657,8.459317970842688,9.154553948856774,11.306608911740105,9.096805908356588,0,5.0196604802108435,4.972088119679955,4.593987146856205,5.0196604802108435,5.743528045066207,5.0196604802108435,5.0196604802108435,5.0196604802108435,5.0196604802108435,9.037198997741175
POVŠETOVA - KAJUHOVA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
SOSESKA NOVO BRDO,3.376273757218849,3.376273757218849,3.376273757218849,3.376273757218849,8.876466940503548,3.376273757218849,3.562471505905087,3.5639211323449214,3.376273757218849,3.376273757218849,4.672413391927422,3.376273757218849,2.606826020956336,3.376273757218849,4.283116321039511,3.376273757218849,4.390988862899806,3.376273757218849,3.1998564443221236,3.1684081407121223,3.315727923354617,18.0546369951118,3.161387577156562,3.376273757218849,5.705734703107037,2.4486433515207593,3.376273757218849,3.376273757218849,3.376273757218849,3.376273757218849,5.942976399964603,2.1882988929171563,4.721405262920772,6.898619026550524,3.376273757218849,3.376273757218849,3.2540454976654103,3.536107681844942,0.9954104784670446,1.0757398277726082,3.376273757218849,6.102620053022468,6.356188938225079,4.997106970098124,4.762627520302593,4.664308327537779,3.376273757218849,6.225196723081294,7.020428555315651,7.489941466361383,6.613257262307118,1.3294959462744893,2.0613372367524323,5.781981967900902,4.707656424364259,4.527978430527292,5.299974193588122,3.2876015304357638,3.993838489918905,3.376273757218849,12.175295588671588,3.8079237253184135,6.331774197994243,2.4968075674067687,0.5423920804730081,2.4661213676068416,4.077947485582151,8.568259085728537,8.40532134679896,9.174085187038148,11.870859245257728,6.104146475453821,4.972088119679955,3.376273757218849,0,0.3782156558691691,3.376273757218849,2.5364021376242767,3.376273757218849,3.376273757218849,3.376273757218849,3.376273757218849,6.312204056419405
TEHNOLOŠKI PARK,3.2641059620446597,3.2641059620446597,3.2641059620446597,3.2641059620446597,8.501617664101898,3.2641059620446597,3.4157503796887885,3.3921827941042806,3.2641059620446597,3.2641059620446597,4.49648846137755,3.2641059620446597,2.5374722350549055,3.2641059620446597,4.195030448852342,3.2641059620446597,4.272766790107825,3.2641059620446597,2.97005187414737,2.8976851314666705,2.989547096977874,18.391368863585285,3.412764091478106,3.2641059620446597,5.576609069650394,2.3130637732798354,3.2641059620446597,3.2641059620446597,3.2641059620446597,3.2641059620446597,5.637894557944668,2.3884005578242533,4.343595099871676,6.7118924033951215,3.2641059620446597,3.2641059620446597,3.260679957568218,3.71180730703261,1.3589636204579443,1.308558351267233,3.2641059620446597,5.769820736629624,6.041534518489246,4.786984170149625,4.5970304439284355,4.490968909230663,3.2641059620446597,6.0984252095783935,6.904279073628705,7.379494423559719,6.544594151690582,1.003067171968679,1.856071901940576,5.57929831746638,4.627066384598437,4.173558246630992,5.199315130311996,2.9128563803511875,3.764869439286726,3.2641059620446597,11.881913195207975,3.442607647646348,6.147875646479617,2.51876701977383,0.55219109927958,2.088174936983322,3.7009592316908813,8.2415097398959,8.296835250788797,9.068723322568491,11.746679431742423,6.235416083184123,4.593987146856205,3.2641059620446597,0.3782156558691691,0,3.2641059620446597,2.5827297173979695,3.2641059620446597,3.2641059620446597,3.2641059620446597,3.2641059620446597,6.417089179274273
VOJKOVA - GASILSKA BRIGADA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
GERBIČEVA - ŠPORTNI PARK SVOBODA,1.443999391351413,1.443999391351413,1.443999391351413,1.443999391351413,9.657859861020071,1.443999391351413,1.799575025025535,1.974170774371262,1.443999391351413,1.443999391351413,2.8805702283115906,1.443999391351413,0.7852649344923388,1.443999391351413,2.0504757774819184,1.443999391351413,2.295526834108377,1.443999391351413,2.189704215836335,2.5197026043805755,3.1748825313074422,16.92257959217759,1.8729656154663443,1.443999391351413,3.5588413892499635,1.2094740753783395,1.443999391351413,1.443999391351413,1.443999391351413,1.443999391351413,5.0626425711674345,1.0782819410857718,5.369958628966471,4.993387804166156,1.443999391351413,1.443999391351413,0.7624194961106817,1.5256874662320856,2.3593216066445204,1.6598372979459728,1.443999391351413,5.544280200041357,5.54490624442587,3.396143970745398,2.8935354293424718,2.856843236244627,1.443999391351413,4.0431645737355595,4.768615627470469,5.206147212112701,4.2126927661100035,2.356549888096387,1.6424103342594056,4.04751410005456,2.409113232071084,4.506564187477984,3.048826316480973,3.9917350409831887,2.718411239478141,1.443999391351413,13.982050867223833,4.135482179115336,4.439919465524336,0.17192805879634068,2.0419992812879384,3.5629490087997633,4.742386128007423,7.762786071580284,6.09933135260891,6.848365728637219,9.584106547301383,3.7289088007776106,5.743528045066207,1.443999391351413,2.5364021376242767,2.5827297173979695,1.443999391351413,0,1.443999391351413,1.443999391351413,1.443999391351413,1.443999391351413,3.8621054585263437
DOLENJSKA C. - STRELIŠČE,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0,0.0,0.0,0.0,4.030325092350666
ROŠKA - STRELIŠKA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0,0.0,0.0,4.030325092350666
LEK - VEROVŠKOVA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0,0.0,4.030325092350666
VOKA - SLOVENČEVA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.0688843942959254,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.0341456734984655,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0,4.030325092350666
SUPERNOVA LJUBLJANA - RUDNIK,4.030325092350666,4.030325092350666,4.030325092350666,4.030325092350666,12.669305558538376,4.030325092350666,4.2593564802494575,4.504804826456924,4.030325092350666,4.030325092350666,4.407179232178662,4.030325092350666,4.2302841945221905,4.030325092350666,3.3986486442833046,4.030325092350666,3.705979636914688,4.030325092350666,5.166276146172674,5.610680928172175,6.366317427780947,14.623381217058574,3.684378905078374,4.030325092350666,3.7794480841225644,4.6947697633591705,4.030325092350666,4.030325092350666,4.030325092350666,4.030325092350666,6.975998263521892,4.213733478934375,8.627809773611709,5.128565794794482,4.030325092350666,4.030325092350666,3.331948059072115,2.9086461947300437,5.826475044942608,5.286250539375045,4.030325092350666,7.725530323255041,7.4208053087730095,4.928416249700787,4.26479817154129,4.371928555337768,4.030325092350666,3.842849383683878,3.9364723042230234,4.060179558344065,2.9805558088540405,6.186627367671682,5.2936019106935985,4.986809272306437,3.1679366902634354,7.432540255829116,3.3336075638181817,7.471085067423365,5.108025849694121,4.030325092350666,17.631646778490676,7.383546914239961,4.844465369221739,3.9619633889972596,5.866277132796939,7.255840690251616,8.09108971831269,9.219999102035551,4.567847083116099,5.054086674565315,7.565697025697884,0.4997536338367038,9.037198997741175,4.030325092350666,6.312204056419405,6.417089179274273,4.030325092350666,3.8621054585263437,4.030325092350666,4.030325092350666,4.030325092350666,4.030325092350666,0
